time_ms,gameplay,notes,processing_ms
29913,true,1,0.636
29945,true,1,0.668
29977,true,1,0.699
30009,true,1,0.741
30041,true,2,1.202
30074,true,1,0.587
30106,true,1,0.551
30137,true,1,0.522
30170,true,1,0.576
30201,true,1,0.623
30234,true,1,0.614
30266,true,2,1.106
30299,true,2,1.076
30332,true,2,1.078
30367,true,2,1.124
30400,true,2,1.132
30433,true,2,1.430
30468,true,2,1.263
30502,true,3,1.740
30539,true,2,1.028
30573,true,2,1.078
30607,true,2,1.125
30641,true,2,2.333
30675,true,2,1.219
30710,true,2,1.116
30744,true,2,1.528
30779,true,1,0.624
30813,true,1,0.691
30846,true,2,1.116
30880,true,2,5.565
30914,true,2,1.552
30949,true,2,1.204
30983,true,1,0.539
31016,true,1,0.601
31051,true,1,0.567
31085,true,1,0.614
31118,true,1,0.657
31150,true,1,1.495
31183,true,2,1.316
31218,true,2,1.145
31253,true,2,1.312
31287,true,2,1.352
31322,true,1,0.617
31355,true,1,0.665
31388,true,1,0.608
31421,true,1,0.640
31454,true,1,0.704
31487,true,1,0.811
31520,true,1,0.776
31555,true,1,0.705
31588,true,1,0.734
31623,true,1,0.723
31657,true,1,0.792
31693,true,0,0.062
31726,true,0,0.059
31757,true,0,0.080
31789,true,0,0.079
31820,true,0,0.127
31851,true,0,0.078
31883,true,0,0.077
31914,true,0,0.070
31945,true,0,0.360
31977,true,0,0.064
32009,true,1,0.366
32040,true,0,0.069
32072,true,1,0.897
32105,true,1,0.568
32136,true,1,0.570
32169,true,1,0.552
32201,true,1,0.613
32234,true,1,0.598
32266,true,1,0.622
32298,true,2,1.021
32334,true,2,1.108
32367,true,2,1.050
32401,true,2,1.104
32435,true,2,1.087
32469,true,2,0.919
32503,true,2,0.977
32537,true,2,0.947
32571,true,1,0.466
32604,true,1,0.635
32637,true,1,0.516
32669,true,1,0.572
32702,true,1,0.603
32735,true,1,0.565
32768,true,1,0.432
32800,true,1,0.410
32832,true,1,0.430
32865,true,1,0.515
32898,true,1,0.451
32931,true,1,0.440
32963,true,1,0.525
32996,true,2,0.864
33030,true,2,0.843
33065,true,2,0.880
33099,true,2,0.941
33133,true,2,0.946
33167,true,2,0.989
33201,true,3,1.377
33237,true,2,0.847
33271,true,2,1.013
33305,true,2,0.830
33340,true,2,0.892
33375,true,2,0.942
33410,true,2,0.927
33444,true,3,1.314
33480,true,2,0.864
33514,true,2,0.905
33548,true,2,0.908
33582,true,2,1.012
33617,true,2,0.911
33651,true,3,1.299
33686,true,2,0.845
33720,true,2,0.874
33754,true,2,0.918
33788,true,2,0.909
33822,true,2,0.926
33856,true,2,1.061
33890,true,2,2.146
33924,true,1,0.541
33957,true,1,0.889
33989,true,1,0.809
34022,true,1,0.935
34055,true,1,0.849
34087,true,1,0.898
34121,true,2,1.562
34155,true,1,0.700
34188,true,1,0.748
34222,true,1,0.729
34257,true,1,0.602
34290,true,1,0.849
34323,true,1,0.570
34356,true,1,0.478
34389,true,1,0.483
34422,true,1,0.505
34457,true,1,0.509
34490,true,1,0.532
34522,true,1,0.518
34554,true,2,0.943
34589,true,1,0.439
34621,true,1,0.440
34654,true,1,0.444
34686,true,1,0.421
34717,true,1,0.696
34749,true,1,0.469
34780,true,1,0.448
34812,true,1,0.464
34844,true,1,0.471
34876,true,2,0.930
34909,true,2,0.924
34942,true,2,1.213
34975,true,2,1.447
35008,true,2,1.008
35042,true,1,0.492
35073,true,1,0.561
35105,true,1,0.546
35136,true,1,0.628
35168,true,1,0.612
35200,true,1,0.579
35232,true,1,0.662
35264,true,1,0.588
35296,true,1,0.621
35328,true,1,0.695
35360,true,0,0.098
35390,true,0,0.093
35421,true,0,0.066
35451,true,0,0.105
35481,true,0,0.113
35512,true,0,0.072
35542,true,0,0.079
35572,true,0,0.125
35603,true,0,0.309
35634,true,0,0.271
35665,true,0,0.270
35697,true,0,0.272
35728,true,0,0.378
35760,true,1,0.605
35791,true,1,0.609
35823,true,1,0.604
35857,true,1,0.528
35889,true,1,0.570
35921,true,2,0.959
35954,true,2,0.991
35987,true,2,1.001
36020,true,2,0.978
36054,true,2,3.885
36088,true,2,3.348
36122,true,3,1.519
36155,true,2,0.801
36188,true,2,0.823
36221,true,2,0.913
36254,true,2,0.885
36287,true,2,0.919
36320,true,2,0.914
36353,true,3,2.779
36387,true,2,0.850
36420,true,2,0.850
36452,true,2,0.850
36486,true,2,1.442
36520,true,2,1.016
36555,true,2,1.023
36589,true,3,1.530
36624,true,2,0.904
36658,true,2,0.863
36691,true,2,0.878
36725,true,2,1.598
36759,true,2,1.658
36793,true,3,2.568
36828,true,3,1.998
36863,true,2,1.151
36897,true,2,1.657
36930,true,2,1.765
36964,true,2,1.780
36998,true,2,1.234
37032,true,2,1.036
37066,true,1,0.593
37099,true,1,0.567
37132,true,1,0.696
37165,true,1,0.732
37198,true,1,0.617
37231,true,1,0.616
37264,true,1,0.762
37297,true,0,0.115
37328,true,0,0.149
37359,true,0,0.069
37390,true,0,0.065
37422,true,0,0.107
37456,true,0,0.086
37488,true,0,0.067
37520,true,0,0.083
37553,true,0,0.130
37586,true,0,0.116
37617,true,0,0.103
37649,true,0,0.098
37680,true,0,0.074
37711,true,0,0.101
37743,true,0,0.162
37777,true,0,0.085
37809,true,0,0.063
37841,true,0,0.064
37872,true,0,0.109
37904,true,0,0.061
37936,true,0,0.079
37968,true,0,0.093
38000,true,0,0.067
38032,true,0,0.085
38063,true,0,0.150
38097,true,0,0.070
38130,true,0,0.126
38161,true,0,0.063
38193,true,0,0.073
38224,true,0,0.063
38256,true,0,0.095
38288,true,1,0.524
38321,true,1,1.008
38354,true,1,0.672
38388,true,1,0.511
38421,true,1,1.045
38454,true,1,0.561
38489,true,1,0.591
38523,true,1,0.601
38556,true,1,1.119
38589,true,1,0.939
38623,true,1,1.237
38659,true,1,0.804
38691,true,2,1.545
38724,true,2,1.785
38758,true,2,0.791
38791,true,2,0.849
38825,true,2,0.895
38859,true,3,1.992
38893,true,2,1.866
38927,true,2,0.863
38961,true,2,0.940
38995,true,4,1.715
39032,true,4,1.691
39068,true,4,1.797
39105,true,2,1.000
39139,true,2,0.816
39173,true,2,0.844
39207,true,2,0.854
39240,true,2,0.921
39275,true,2,0.916
39309,true,2,0.986
39344,true,4,2.120
39382,true,4,1.662
39418,true,4,1.821
39455,true,2,0.877
39489,true,2,0.905
39523,true,2,0.899
39556,true,2,0.856
39590,true,2,1.077
39624,true,2,0.945
39658,true,2,1.118
39692,true,2,1.114
39727,true,2,0.954
39761,true,2,1.287
39796,true,1,0.441
39829,true,1,0.394
39861,true,1,0.527
39894,true,1,0.438
39926,true,1,0.461
39959,true,1,0.510
39991,true,1,0.488
40024,true,2,1.154
40058,true,2,0.825
40092,true,2,0.942
40126,true,2,0.871
40161,true,2,0.875
40196,true,2,0.969
40230,true,1,0.489
40263,true,2,0.823
40297,true,2,0.829
40332,true,2,0.868
40367,true,2,0.967
40401,true,2,0.946
40437,true,1,0.479
40471,true,3,1.166
40506,true,3,1.151
40540,true,3,1.194
40574,true,3,1.309
40608,true,3,1.693
40643,true,3,1.506
40677,true,2,0.956
40711,true,2,0.884
40744,true,2,0.942
40778,true,2,1.040
40811,true,2,1.461
40846,true,2,1.052
40880,true,2,1.059
40916,true,1,0.484
40948,true,1,0.486
40980,true,1,0.469
41011,true,1,0.517
41044,true,1,0.566
41076,true,1,0.493
41109,true,1,0.597
41142,true,1,0.522
41174,true,1,0.575
41207,true,1,0.602
41239,true,1,0.600
41271,true,1,0.615
41303,true,1,0.612
41335,true,1,0.752
41369,true,1,0.445
41401,true,1,0.402
41432,true,1,0.439
41465,true,1,0.448
41497,true,1,0.447
41529,true,1,0.448
41561,true,1,0.462
41593,true,1,0.481
41625,true,1,0.467
41657,true,1,0.524
41689,true,1,0.565
41721,true,1,0.508
41753,true,1,0.513
41785,true,1,0.527
41817,true,1,0.399
41849,true,1,0.398
41880,true,1,0.435
41912,true,1,0.423
41943,true,1,0.426
41975,true,1,0.463
42006,true,1,0.463
42038,true,1,0.458
42070,true,1,0.483
42101,true,1,0.539
42133,true,1,0.673
42165,true,1,0.567
42197,true,1,0.561
42229,true,1,0.556
42262,true,2,0.775
42294,true,2,0.737
42326,true,2,0.760
42358,true,2,0.833
42391,true,2,0.826
42424,true,2,1.002
42456,true,2,0.961
42489,true,2,1.124
42523,true,2,0.906
42557,true,2,0.894
42591,true,2,0.969
42625,true,4,2.193
42661,true,4,1.861
42698,true,4,1.712
42735,true,2,0.813
42769,true,2,0.915
42803,true,2,1.087
42837,true,2,0.893
42871,true,2,1.009
42906,true,2,0.907
42941,true,4,1.630
42978,true,4,1.673
43015,true,4,1.757
43053,true,2,0.819
43086,true,2,0.858
43120,true,2,0.907
43154,true,2,0.837
43188,true,2,0.947
43222,true,2,0.952
43256,true,2,1.131
43290,true,2,0.964
43325,true,2,1.040
43360,true,2,1.200
43395,true,1,0.428
43427,true,1,0.447
43459,true,1,0.410
43491,true,1,0.436
43524,true,1,0.442
43556,true,1,0.460
43589,true,1,0.518
43622,true,2,0.837
43657,true,2,0.839
43692,true,2,0.919
43726,true,2,0.868
43760,true,2,0.881
43795,true,2,1.019
43829,true,2,0.953
43864,true,2,0.808
43898,true,2,0.856
43932,true,2,0.877
43966,true,2,0.946
44001,true,2,0.950
44035,true,2,1.913
44070,true,3,1.191
44105,true,3,1.492
44139,true,3,1.341
44175,true,3,1.371
44210,true,3,1.447
44245,true,3,2.137
44281,true,3,1.515
44317,true,2,0.950
44351,true,2,0.887
44385,true,2,1.329
44420,true,2,1.268
44455,true,2,1.182
44489,true,2,1.505
44523,true,1,0.611
44556,true,1,0.661
44588,true,1,0.703
44620,true,1,0.742
44653,true,1,0.677
44686,true,1,0.911
44718,true,1,0.678
44751,true,1,0.756
44783,true,1,0.733
44817,true,1,0.800
44849,true,1,1.046
44881,true,1,0.878
44913,true,1,0.821
44945,true,1,0.867
44978,true,1,0.584
45009,true,1,0.598
45041,true,1,0.774
45072,true,1,0.598
45104,true,1,0.676
45137,true,1,0.669
45168,true,1,0.698
45200,true,1,0.691
45232,true,1,0.709
45263,true,1,0.721
45295,true,1,1.614
45327,true,1,0.738
45359,true,1,0.748
45391,true,1,0.785
45424,true,1,0.606
45457,true,1,0.574
45488,true,1,0.662
45519,true,1,0.722
45551,true,1,0.677
45582,true,1,0.673
45614,true,1,1.691
45645,true,1,0.694
45677,true,1,0.715
45709,true,1,0.901
45740,true,1,1.662
45772,true,1,0.803
45804,true,1,0.760
45837,true,1,0.784
45869,true,2,1.279
45902,true,2,1.203
45934,true,2,1.209
45966,true,2,1.019
45999,true,2,0.941
46032,true,2,0.842
46065,true,2,1.218
46099,true,2,0.961
46132,true,2,0.930
46165,true,2,1.048
46199,true,4,1.697
46234,true,4,2.084
46269,true,4,1.759
46305,true,4,3.544
46342,true,2,0.837
46375,true,2,0.841
46408,true,2,1.034
46441,true,2,1.066
46476,true,2,0.927
46510,true,2,1.048
46544,true,3,1.413
46579,true,4,3.369
46616,true,4,2.348
46652,true,4,4.088
46688,true,2,4.976
46721,true,2,0.856
46754,true,2,0.900
46787,true,2,0.892
46820,true,2,0.932
46853,true,2,1.010
46886,true,2,1.213
46920,true,2,1.170
46953,true,2,1.344
46990,true,0,0.066
47021,true,1,0.635
47052,true,1,0.423
47084,true,1,0.429
47116,true,1,0.445
47149,true,1,0.616
47181,true,1,0.514
47212,true,1,0.463
47245,true,2,1.201
47279,true,2,0.883
47312,true,2,0.889
47344,true,2,0.936
47378,true,2,1.053
47412,true,2,0.959
47447,true,1,0.505
47481,true,2,0.980
47513,true,2,1.432
47546,true,2,1.046
47580,true,2,1.102
47614,true,2,0.952
47649,true,2,0.978
47683,true,3,1.283
47717,true,3,1.496
47752,true,3,1.428
47786,true,3,2.057
47820,true,3,1.776
47854,true,3,1.709
47889,true,2,1.030
47922,true,2,0.955
47955,true,2,1.539
47988,true,2,1.466
48021,true,2,1.125
48055,true,2,1.168
48089,true,2,1.350
48123,true,1,0.630
48154,true,1,0.488
48185,true,1,1.836
48217,true,1,0.968
48248,true,1,0.583
48280,true,1,0.806
48311,true,1,0.659
48343,true,1,0.744
48375,true,1,0.749
48407,true,1,0.700
48439,true,1,0.611
48471,true,1,0.649
48502,true,1,0.652
48534,true,1,0.652
48566,true,1,0.507
48599,true,1,0.410
48631,true,1,0.458
48663,true,1,0.485
48696,true,1,0.471
48728,true,1,0.501
48761,true,1,0.474
48793,true,1,0.466
48826,true,1,0.475
48859,true,1,0.508
48892,true,1,0.678
48924,true,1,0.581
48957,true,1,0.669
48991,true,1,0.597
49024,true,1,0.545
49056,true,1,0.437
49088,true,1,0.414
49120,true,1,0.459
49153,true,1,0.477
49185,true,1,0.498
49218,true,1,0.449
49250,true,1,0.513
49283,true,1,0.499
49315,true,1,0.518
49348,true,1,0.496
49380,true,1,0.581
49413,true,1,0.547
49446,true,1,0.559
49479,true,1,0.593
49511,true,0,0.066
49543,true,0,0.069
49575,true,0,0.230
49606,true,0,0.076
49638,true,0,0.140
49670,true,0,0.066
49702,true,1,0.433
49734,true,1,0.531
49766,true,1,0.553
49799,true,1,0.446
49832,true,1,0.477
49865,true,1,0.479
49898,true,1,0.490
49932,true,2,0.844
49966,true,2,0.851
50000,true,2,0.958
50034,true,2,1.010
50069,true,2,0.974
50103,true,2,0.993
50138,true,2,0.965
50173,true,2,0.822
50207,true,2,0.914
50241,true,2,0.850
50276,true,2,0.901
50310,true,2,0.970
50345,true,2,1.021
50380,true,1,0.542
50413,true,2,0.812
50447,true,2,0.857
50482,true,2,1.073
50517,true,2,0.902
50551,true,2,0.931
50587,true,1,0.576
50621,true,2,0.863
50655,true,2,0.846
50690,true,2,0.869
50724,true,2,0.948
50758,true,2,1.007
50792,true,2,1.256
50827,true,1,0.532
50860,true,2,0.852
50896,true,2,0.921
50931,true,2,1.085
50966,true,2,0.968
51000,true,2,1.070
51035,true,2,0.967
51071,true,2,0.852
51105,true,2,0.857
51139,true,2,0.884
51173,true,2,0.949
51207,true,2,3.442
51241,true,2,0.938
51275,true,1,0.481
51307,true,1,0.512
51340,true,1,0.507
51373,true,1,0.663
51406,true,1,0.633
51439,true,1,0.665
51473,true,1,0.562
51507,true,2,0.929
51542,true,1,0.444
51574,true,1,0.489
51607,true,1,0.426
51640,true,1,0.432
51673,true,1,0.510
51706,true,1,0.508
51739,true,2,0.923
51774,true,2,0.863
51810,true,2,0.915
51843,true,2,0.929
51878,true,2,0.965
51913,true,2,0.920
51947,true,2,1.179
51984,true,2,0.880
52019,true,2,0.849
52053,true,2,0.889
52087,true,2,0.940
52122,true,2,0.984
52157,true,2,1.910
52192,true,2,0.863
52227,true,2,0.841
52262,true,2,0.932
52296,true,2,1.110
52330,true,2,1.015
52365,true,2,0.978
52400,true,3,1.340
52435,true,2,0.847
52469,true,2,0.846
52505,true,2,0.908
52540,true,2,0.903
52574,true,2,0.958
52609,true,2,0.990
52644,true,2,0.839
52678,true,2,0.810
52712,true,2,1.033
52746,true,2,0.926
52782,true,2,0.905
52817,true,2,1.710
52852,true,2,0.820
52886,true,2,0.954
52921,true,2,0.885
52955,true,2,1.067
52989,true,2,0.992
53025,true,2,1.023
53060,true,2,1.546
53096,true,3,1.368
53131,true,3,1.216
53166,true,3,1.409
53201,true,3,2.078
53237,true,3,1.621
53275,true,3,1.389
53311,true,2,1.083
53345,true,2,0.954
53380,true,2,0.948
53415,true,4,1.686
53452,true,4,1.734
53489,true,4,1.743
53526,true,2,0.871
53561,true,2,0.882
53595,true,2,0.977
53630,true,2,0.886
53665,true,2,0.991
53700,true,2,0.947
53735,true,2,0.948
53774,true,4,1.800
53813,true,4,1.781
53849,true,4,1.773
53886,true,2,0.872
53920,true,2,0.912
53954,true,2,0.904
53988,true,2,0.920
54021,true,2,1.270
54055,true,2,0.932
54089,true,2,1.384
54124,true,2,1.163
54159,true,2,1.026
54194,true,2,1.419
54229,true,1,0.528
54262,true,1,0.416
54294,true,1,0.420
54326,true,1,0.452
54359,true,1,0.481
54391,true,1,0.461
54424,true,1,0.486
54456,true,2,0.853
54490,true,2,0.853
54524,true,2,0.918
54558,true,2,0.936
54592,true,2,0.984
54627,true,2,0.974
54661,true,1,0.519
54693,true,2,0.833
54726,true,2,0.865
54759,true,2,1.137
54792,true,2,0.927
54826,true,2,1.053
54860,true,2,1.133
54894,true,3,1.284
54928,true,3,1.804
54962,true,3,1.236
54996,true,3,1.340
55031,true,3,1.308
55067,true,3,1.426
55102,true,2,0.903
55135,true,2,0.903
55168,true,2,0.945
55201,true,2,1.104
55234,true,2,1.280
55268,true,2,1.101
55302,true,2,1.055
55335,true,1,0.692
55367,true,1,0.512
55398,true,1,0.542
55430,true,1,0.483
55462,true,1,0.490
55494,true,1,0.516
55526,true,1,0.541
55558,true,1,0.575
55591,true,1,0.585
55625,true,1,0.575
55657,true,1,0.691
55689,true,1,0.656
55721,true,1,0.637
55753,true,1,0.650
55786,true,0,0.058
55817,true,1,0.435
55849,true,1,0.420
55880,true,1,0.437
55912,true,1,0.423
55943,true,1,0.443
55975,true,1,0.480
56006,true,1,0.488
56038,true,1,0.501
56070,true,1,0.550
56102,true,1,0.685
56133,true,1,0.698
56166,true,1,0.560
56199,true,1,0.594
56232,true,1,0.842
56263,true,1,0.469
56294,true,1,0.418
56326,true,1,0.481
56357,true,1,0.469
56389,true,1,0.484
56420,true,1,0.522
56452,true,1,0.493
56483,true,1,0.504
56515,true,1,0.540
56547,true,1,0.505
56579,true,1,0.686
56610,true,1,0.596
56642,true,1,0.575
56675,true,1,0.605
56708,true,2,0.856
56741,true,2,2.132
56774,true,2,1.415
56807,true,2,1.553
56841,true,2,1.682
56875,true,2,2.150
56908,true,2,1.683
56943,true,2,1.614
56977,true,2,1.288
57011,true,2,1.147
57046,true,4,2.216
57082,true,4,7.936
57119,true,4,3.683
57157,true,2,0.872
57191,true,2,0.982
57224,true,2,1.672
57259,true,2,1.605
57294,true,2,1.642
57329,true,2,1.574
57365,true,4,3.010
57401,true,4,2.257
57439,true,4,3.049
57477,true,2,1.296
57511,true,2,1.381
57545,true,2,1.423
57579,true,2,1.530
57613,true,2,1.615
57647,true,2,1.469
57682,true,2,1.855
57716,true,2,1.634
57752,true,2,1.738
57787,true,2,1.728
57822,true,2,1.843
57858,true,1,0.680
57890,true,1,0.692
57923,true,1,0.671
57955,true,1,0.550
57987,true,1,0.513
58020,true,1,0.516
58053,true,2,0.924
58087,true,2,1.161
58121,true,2,0.881
58156,true,2,0.907
58191,true,2,1.033
58225,true,2,1.263
58260,true,2,2.050
58296,true,2,0.965
58330,true,2,0.897
58363,true,2,0.875
58397,true,2,3.668
58432,true,2,0.979
58467,true,2,1.330
58502,true,3,1.161
58537,true,3,2.838
58571,true,3,2.614
58606,true,3,1.455
58641,true,3,2.027
58677,true,3,3.050
58712,true,3,2.892
58748,true,2,1.913
58782,true,2,1.026
58816,true,2,1.170
58851,true,2,1.222
58886,true,2,1.094
58920,true,2,2.201
58954,true,1,0.500
58987,true,1,0.580
59019,true,1,0.708
59051,true,1,0.533
59084,true,1,0.601
59116,true,1,0.610
59149,true,1,0.777
59182,true,1,0.670
59217,true,1,0.608
59250,true,1,0.666
59283,true,1,0.655
59315,true,1,0.601
59348,true,1,0.684
59382,true,0,0.061
59413,true,1,0.445
59446,true,1,0.407
59478,true,1,0.443
59511,true,1,0.462
59545,true,1,0.470
59579,true,1,0.459
59611,true,1,0.471
59644,true,1,0.505
59678,true,1,0.583
59711,true,1,0.579
59744,true,1,0.571
59778,true,1,0.531
59812,true,1,0.556
59845,true,1,0.590
59880,true,1,0.417
59913,true,1,0.430
59945,true,1,0.479
59977,true,1,0.470
60010,true,1,0.501
60043,true,1,0.470
60076,true,1,0.481
60109,true,1,0.486
60142,true,1,0.517
60175,true,1,0.692
60208,true,1,0.558
60242,true,1,0.533
60275,true,1,0.529
60309,true,2,0.782
60343,true,2,0.865
60376,true,2,0.876
60410,true,2,0.810
60444,true,2,0.903
60478,true,2,1.653
60512,true,2,1.604
60547,true,2,0.959
60582,true,2,0.996
60617,true,2,0.957
60651,true,4,2.165
60688,true,4,2.454
60725,true,4,1.945
60764,true,2,0.877
60798,true,2,0.848
60832,true,2,1.589
60867,true,2,1.130
60902,true,2,0.977
60937,true,2,0.970
60972,true,2,1.044
61008,true,4,2.011
61046,true,4,1.976
61083,true,4,2.039
61120,true,2,0.825
61153,true,2,0.920
61187,true,2,1.763
61221,true,2,0.944
61255,true,2,0.948
61290,true,2,1.077
61325,true,2,1.121
61360,true,2,1.115
61395,true,2,1.032
61431,true,0,0.135
61462,true,1,0.419
61495,true,1,0.420
61527,true,1,0.834
61560,true,1,0.487
61593,true,1,0.485
61626,true,1,0.487
61659,true,2,1.025
61694,true,2,0.948
61730,true,2,0.883
61765,true,3,1.060
61799,true,2,0.894
61834,true,2,1.020
61869,true,2,1.997
61904,true,2,1.018
61938,true,2,0.900
61972,true,2,1.141
62006,true,2,0.959
62040,true,2,0.951
62075,true,2,1.008
62109,true,3,3.853
62144,true,3,1.351
62178,true,3,1.339
62213,true,3,2.398
62248,true,3,1.762
62284,true,3,1.372
62319,true,3,1.443
62355,true,2,0.941
62390,true,2,1.056
62425,true,2,1.049
62460,true,2,1.041
62495,true,2,1.994
62530,true,2,1.284
62565,true,1,0.922
62599,true,1,0.538
62632,true,1,0.519
62664,true,1,0.536
62696,true,1,0.540
62729,true,1,0.515
62761,true,1,0.678
62794,true,1,1.089
62826,true,1,0.571
62859,true,1,0.560
62892,true,1,1.107
62925,true,1,0.997
62958,true,1,1.032
62991,true,1,0.663
63025,true,1,0.471
63059,true,1,0.408
63092,true,1,0.459
63124,true,1,0.931
63157,true,1,0.613
63190,true,1,0.448
63222,true,1,0.906
63255,true,1,0.667
63288,true,1,0.513
63321,true,1,0.532
63354,true,1,0.563
63387,true,1,0.519
63424,true,1,0.569
63463,true,1,0.795
63496,true,1,0.450
63528,true,1,0.439
63560,true,1,0.836
63593,true,1,0.445
63626,true,1,0.453
63659,true,1,0.456
63692,true,1,0.479
63725,true,1,0.782
63759,true,1,0.675
63792,true,1,0.538
63825,true,1,0.517
63858,true,1,0.663
63891,true,1,0.755
63924,true,0,0.069
63956,true,0,0.071
63987,true,0,0.099
64018,true,0,0.237
64050,true,0,0.093
64082,true,0,0.149
64113,true,0,0.109
64145,true,1,0.436
64177,true,1,0.448
64209,true,1,0.779
64241,true,1,0.575
64274,true,1,0.516
64306,true,1,0.892
64339,true,1,0.477
64371,true,2,0.862
64405,true,2,0.880
64439,true,2,3.452
64473,true,2,0.901
64507,true,2,0.928
64542,true,2,0.955
64576,true,2,1.011
64610,true,2,0.877
64644,true,2,0.844
64678,true,2,0.938
64712,true,2,1.222
64745,true,2,0.970
64779,true,2,0.948
64813,true,1,0.512
64846,true,2,0.844
64880,true,2,0.878
64916,true,2,0.923
64950,true,2,1.074
64984,true,2,0.977
65019,true,2,1.091
65054,true,2,0.868
65090,true,2,0.877
65124,true,2,0.930
65159,true,2,0.985
65194,true,2,0.920
65228,true,2,1.001
65263,true,2,0.992
65299,true,2,0.858
65333,true,2,0.857
65367,true,2,0.953
65401,true,2,0.899
65435,true,2,0.964
65470,true,2,1.047
65504,true,1,0.475
65537,true,1,0.514
65571,true,1,0.516
65605,true,1,0.558
65638,true,1,0.710
65673,true,1,0.565
65706,true,2,1.075
65740,true,1,0.538
65772,true,1,0.566
65805,true,1,0.737
65837,true,1,0.642
65870,true,1,0.589
65902,true,1,0.585
65937,true,0,0.063
65969,true,0,0.061
66001,true,0,0.060
66033,true,0,0.068
66064,true,0,0.062
66096,true,0,0.070
66128,true,0,0.059
66160,true,0,0.058
66192,true,0,0.066
66226,true,0,0.117
66257,true,0,0.084
66289,true,0,0.067
66321,true,0,0.075
66353,true,0,0.099
66385,true,0,0.075
66416,true,0,0.071
66448,true,0,0.071
66481,true,0,0.082
66513,true,0,0.069
66545,true,0,0.076
66577,true,0,0.073
66610,true,0,0.078
66641,true,0,0.066
66673,true,0,0.102
66704,true,0,0.066
66736,true,0,0.064
66768,true,0,0.061
66800,true,0,0.062
66833,true,0,0.063
66866,true,0,0.080
66899,true,0,0.081
66932,true,0,0.064
66965,true,0,0.083
66998,true,0,0.065
67032,true,0,0.125
67065,true,0,0.067
67098,true,0,0.067
67132,true,0,0.104
67165,true,0,0.068
67199,true,1,0.612
67233,true,1,0.557
67267,true,1,0.545
67302,true,1,0.571
67336,true,1,0.607
67370,true,1,0.714
67404,true,1,1.397
67439,true,1,1.403
67474,true,1,1.307
67510,true,1,0.667
67548,true,0,0.659
67582,true,2,0.862
67617,true,2,0.818
67652,true,2,0.795
67686,true,2,0.898
67722,true,2,2.410
67757,true,2,1.392
67792,true,2,1.504
67829,true,2,4.486
67865,true,2,0.973
67901,true,2,1.843
67937,true,4,1.835
67975,true,4,4.989
68013,true,2,0.933
68048,true,2,0.910
68083,true,2,1.035
68118,true,2,1.170
68153,true,2,1.154
68189,true,2,1.064
68225,true,2,1.135
68261,true,3,1.478
68299,true,3,1.612
68336,true,1,0.550
68369,true,1,0.519
68403,true,1,0.519
68437,true,1,0.584
68470,true,2,0.994
68505,true,2,1.057
68540,true,2,2.240
68576,true,2,0.953
68611,true,2,0.986
68647,true,2,1.174
68682,true,1,0.522
68716,true,1,0.544
68750,true,1,0.547
68784,true,1,0.581
68818,true,2,1.065
68852,true,2,1.028
68887,true,1,0.491
68920,true,1,0.464
68952,true,1,0.461
68985,true,1,0.537
69018,true,1,0.679
69050,true,1,0.540
69083,true,1,0.520
69117,true,1,0.626
69150,true,2,1.133
69184,true,2,1.066
69218,true,1,0.849
69250,true,1,0.478
69283,true,1,0.626
69315,true,1,0.522
69348,true,1,0.623
69382,true,2,0.955
69416,true,2,0.940
69450,true,2,0.966
69485,true,2,1.112
69520,true,2,0.985
69555,true,1,0.626
69588,true,1,0.691
69620,true,1,0.707
69653,true,1,0.645
69686,true,1,0.833
69719,true,2,1.087
69753,true,2,1.195
69787,true,1,0.634
69819,true,1,0.465
69852,true,1,0.486
69884,true,1,0.739
69917,true,1,1.517
69949,true,1,1.070
69983,true,1,0.637
70016,true,1,0.547
70049,true,2,1.058
70084,true,2,1.009
70118,true,1,0.442
70151,true,1,0.503
70183,true,1,0.494
70216,true,1,0.526
70248,true,1,0.538
70282,true,2,0.966
70316,true,2,0.972
70350,true,2,1.016
70385,true,2,1.197
70421,true,2,0.930
70458,true,1,0.543
70493,true,1,0.500
70526,true,2,0.975
70560,true,2,0.883
70593,true,2,1.091
70627,true,2,0.899
70661,true,2,1.003
70695,true,1,0.620
70728,true,2,0.888
70762,true,2,0.932
70795,true,2,1.018
70829,true,2,1.092
70863,true,2,1.197
70898,true,2,0.999
70933,true,1,0.623
70966,true,2,0.948
71001,true,2,1.028
71036,true,2,1.016
71070,true,2,1.033
71107,true,2,1.015
71142,true,2,1.040
71177,true,2,1.096
71213,true,2,1.207
71249,true,2,1.233
71284,true,2,0.963
71319,true,2,0.971
71356,true,1,0.515
71391,true,1,0.482
71425,true,2,1.121
71459,true,2,1.361
71493,true,2,0.942
71528,true,2,0.857
71562,true,2,0.884
71598,true,2,0.905
71634,true,2,0.861
71668,true,2,0.848
71702,true,1,0.483
71735,true,1,0.736
71769,true,1,0.447
71803,true,1,0.492
71836,true,1,0.481
71870,true,1,0.591
71903,true,1,0.692
71935,true,2,1.082
71968,true,1,0.733
72002,true,1,0.700
72035,true,1,0.684
72068,true,1,0.742
72102,true,1,0.770
72135,true,0,0.711
72168,true,0,0.674
72200,false,0,0.022
72232,false,0,0.021
72264,false,0,0.020
72295,false,0,0.036
72326,false,0,0.015
72358,false,0,0.054
72390,false,0,0.020
72421,false,0,0.018
72453,false,0,0.015
72486,false,0,0.016
