time_ms,lane,kind,y,score
28533,2,TAP,0.5326923,0.9935
28550,2,TAP,0.6706731,1.0000
28550,2,TAP,0.5442363,1.0000
28567,2,TAP,0.6841346,0.9890
28567,2,TAP,0.5557692,0.8889
28583,2,TAP,0.6975975,1.0000
28583,2,TAP,0.5682661,1.0000
28600,2,TAP,0.7110681,0.9973
28600,2,TAP,0.5807700,0.8906
28600,2,TAP,0.4629676,0.8502
28616,2,TAP,0.7254808,0.9332
28616,2,TAP,0.5932746,0.8913
28616,2,TAP,0.4745099,0.8805
28633,2,TAP,0.6057692,0.8902
28633,2,TAP,0.4860521,0.8778
28650,2,TAP,0.6173077,0.8889
28650,2,TAP,0.4966346,0.8885
28666,2,TAP,0.6307815,0.8895
28666,2,TAP,0.5077210,1.0000
28683,2,TAP,0.6432897,0.8919
28683,2,TAP,0.5192259,1.0000
28700,2,TAP,0.6557692,0.8889
28700,2,TAP,0.5307803,1.0000
28716,2,TAP,0.6697115,0.9917
28716,2,TAP,0.5432581,1.0000
28733,2,TAP,0.6822115,0.9000
28733,2,TAP,0.5548077,1.0000
28751,2,TAP,0.6956811,0.9004
28751,2,TAP,0.5673077,0.8954
28783,2,TAP,0.7235577,0.9933
28783,2,TAP,0.5913462,0.9952
28800,2,TAP,0.6038462,0.9858
28816,2,TAP,0.6163462,0.9645
28834,2,TAP,0.6288462,0.8752
28850,2,TAP,0.6423168,0.8892
28850,3,TAP,0.5177848,0.8758
28866,2,TAP,0.6557745,0.8171
28866,3,TAP,0.5298133,1.0000
28883,2,TAP,0.6673077,0.8864
28883,3,TAP,0.5413398,1.0000
28900,2,TAP,0.6812500,0.9986
28900,3,TAP,0.5538406,0.9620
28916,2,TAP,0.6947115,0.9024
28916,3,TAP,0.5653659,0.9984
28933,2,TAP,0.7081967,0.9973
28933,3,TAP,0.5778760,0.9936
28949,2,TAP,0.7216398,1.0000
28949,3,TAP,0.5903815,0.8905
28966,2,TAP,0.7351014,0.9002
28966,3,TAP,0.6019284,0.8906
28984,3,TAP,0.6144284,0.8919
29000,3,TAP,0.6269246,0.8901
29000,3,TAP,0.5052755,0.8765
29016,3,TAP,0.6403915,0.8033
29016,3,TAP,0.5168142,0.8713
29033,3,TAP,0.6528937,0.8837
29033,3,TAP,0.5288303,1.0000
29049,3,TAP,0.6663514,0.8018
29049,3,TAP,0.5403664,1.0000
29066,3,TAP,0.6793363,0.9986
29066,3,TAP,0.5519128,0.8956
29083,3,TAP,0.6927977,0.9986
29083,3,TAP,0.5644059,1.0000
29099,3,TAP,0.7062526,0.9002
29099,3,TAP,0.5759600,1.0000
29116,3,TAP,0.7197167,0.9005
29116,3,TAP,0.5884608,1.0000
29133,3,TAP,0.6009732,0.9857
29149,3,TAP,0.6134724,0.8773
29167,3,TAP,0.6259730,0.8947
29184,3,TAP,0.6394345,0.8897
29184,3,TAP,0.5158654,0.8765
29217,3,TAP,0.6653937,0.8898
29217,3,TAP,0.5394215,0.9250
29233,3,TAP,0.6783654,1.0000
29233,3,TAP,0.5509615,1.0000
29250,3,TAP,0.6918388,0.9007
29250,3,TAP,0.5624976,0.8894
29266,3,TAP,0.7053004,0.9052
29266,3,TAP,0.5750000,1.0000
29283,3,TAP,0.7187565,0.9447
29283,3,TAP,0.5875000,0.8902
29283,3,TAP,0.4687615,0.8465
29299,3,TAP,0.5990477,0.8898
29299,3,TAP,0.4802942,0.9096
29316,3,TAP,0.6115477,0.8898
29316,3,TAP,0.4918156,0.8975
29333,3,TAP,0.6240476,0.8911
29333,3,TAP,0.5033654,0.8765
29349,3,TAP,0.6365415,0.8886
29349,3,TAP,0.5144174,1.0000
29367,3,TAP,0.6500121,0.8895
29367,3,TAP,0.5259672,1.0000
29384,3,TAP,0.6634736,0.8040
29384,3,TAP,0.5375055,0.9935
29416,3,TAP,0.6899171,0.9972
29416,3,TAP,0.5615345,1.0000
29432,3,TAP,0.7033614,1.0000
29432,3,TAP,0.5740307,0.8915
29449,3,TAP,0.7168269,0.9011
29449,3,TAP,0.5855761,0.8840
29466,1,TAP,0.4788462,1.0000
29466,3,TAP,0.7312552,0.9010
29466,3,TAP,0.5980885,1.0000
29483,1,TAP,0.4903789,1.0000
29483,3,TAP,0.6105831,0.9952
29500,1,TAP,0.5018940,1.0000
29500,3,TAP,0.6230884,1.0000
29516,1,TAP,0.5134487,1.0000
29516,3,TAP,0.6365446,0.8908
29533,1,TAP,0.5249761,1.0000
29533,3,TAP,0.6490506,0.8895
29550,1,TAP,0.5365250,1.0000
29550,3,TAP,0.6625121,0.8883
29566,1,TAP,0.5480730,1.0000
29566,3,TAP,0.6750119,0.8040
29583,1,TAP,0.5600920,1.0000
29583,3,TAP,0.6889556,0.9006
29600,1,TAP,0.5721248,1.0000
29600,3,TAP,0.7024078,0.9015
29616,1,TAP,0.5844752,1.0000
29616,3,TAP,0.7158784,0.9787
29632,1,TAP,0.5966415,1.0000
29632,2,UP,0.4764423,0.8162
29632,3,TAP,0.7293334,0.9561
29650,1,TAP,0.6091415,1.0000
29650,2,UP,0.4879808,0.8325
29666,1,TAP,0.6216497,1.0000
29666,2,UP,0.4990385,0.8143
29683,1,TAP,0.6345231,1.0000
29683,2,UP,0.5105769,0.8199
29700,1,TAP,0.6476056,1.0000
29700,2,UP,0.5225962,0.8341
29716,1,TAP,0.6600948,1.0000
29716,2,UP,0.5346154,0.8369
29733,1,TAP,0.6735617,1.0000
29733,2,UP,0.5461538,0.8210
29750,1,TAP,0.6870259,1.0000
29750,2,UP,0.5581731,0.8230
29767,1,TAP,0.7004808,1.0000
29767,2,UP,0.5701923,0.8302
29784,1,TAP,0.7139371,1.0000
29784,2,UP,0.5831731,0.8249
29817,1,TAP,0.4875180,0.9983
29817,2,UP,0.6081731,0.8278
29833,1,TAP,0.4990328,1.0000
29833,2,UP,0.6206731,0.8221
29849,1,TAP,0.5105713,1.0000
29849,2,UP,0.6336538,0.8136
29866,1,TAP,0.5218352,1.0000
29866,2,UP,0.6466346,0.8213
29883,1,TAP,0.5336499,1.0000
29883,2,UP,0.6600962,0.8204
29900,1,TAP,0.5451915,1.0000
29900,2,UP,0.6730769,0.8204
29916,1,TAP,0.5576641,1.0000
29916,2,UP,0.6870192,0.8232
29933,1,TAP,0.5692292,1.0000
29933,2,UP,0.7004808,0.8155
29951,1,TAP,0.5816426,1.0000
29951,2,UP,0.7144231,0.8184
29984,1,TAP,0.6062309,1.0000
29984,2,UP,0.4850962,0.8266
30000,1,TAP,0.6187500,1.0000
30000,2,UP,0.4966346,0.8314
30016,1,TAP,0.6313216,1.0000
30016,2,UP,0.5081731,0.8210
30033,1,TAP,0.6443305,1.0000
30033,2,UP,0.5197115,0.8238
30050,1,TAP,0.6572035,1.0000
30066,1,TAP,0.6706677,1.0000
30083,1,TAP,0.6841081,1.0000
30083,2,UP,0.5552885,0.8258
30100,1,TAP,0.6975909,1.0000
30100,2,UP,0.5673077,0.8134
30116,1,TAP,0.7110249,1.0000
30116,2,UP,0.5802885,0.8297
30133,1,TAP,0.7249947,1.0000
30133,2,UP,0.5923077,0.8325
30150,1,TAP,0.4850154,1.0000
30150,2,UP,0.6048077,0.8241
30167,1,TAP,0.4961547,1.0000
30167,2,UP,0.6177885,0.8249
30183,1,TAP,0.5077003,1.0000
30183,2,UP,0.6307692,0.8184
30200,1,TAP,0.5192212,1.0000
30200,2,UP,0.6437500,0.8184
30216,1,TAP,0.5307621,1.0000
30216,2,UP,0.6567308,0.8155
30233,1,TAP,0.5427743,1.0000
30233,2,UP,0.6701923,0.8117
30250,1,TAP,0.5548030,1.0000
30250,2,UP,0.6836538,0.8193
30266,1,TAP,0.5668255,1.0000
30266,2,UP,0.6971154,0.8184
30283,1,TAP,0.5788462,1.0000
30283,2,UP,0.7110577,0.8213
30300,1,TAP,0.5908709,1.0000
30300,2,UP,0.7250000,0.8241
30316,1,TAP,0.6033558,1.0000
30316,2,UP,0.4826923,0.8322
30333,1,TAP,0.6160855,1.0000
30333,2,UP,0.4937500,0.8302
30350,1,TAP,0.6283708,1.0000
30350,2,UP,0.5057692,0.8314
30366,1,TAP,0.6418067,1.0000
30366,2,UP,0.5168269,0.8266
30383,1,TAP,0.6543149,1.0000
30399,1,TAP,0.6677885,1.0000
30416,1,TAP,0.6811828,1.0000
30416,2,UP,0.5528846,0.8294
30433,1,TAP,0.6942415,1.0000
30433,2,UP,0.5653846,0.8297
30449,1,TAP,0.7081468,1.0000
30449,2,UP,0.5774038,0.8345
30466,1,TAP,0.7216346,1.0000
30466,2,UP,0.5894231,0.8278
30483,1,TAP,0.4826644,1.0000
30483,2,UP,0.6024038,0.8173
30500,1,TAP,0.4941950,1.0000
30500,2,UP,0.6149038,0.8221
30517,1,TAP,0.5057636,1.0000
30517,2,UP,0.6278846,0.8213
30533,1,TAP,0.5168369,1.0000
30533,2,UP,0.6408654,0.8136
30550,1,TAP,0.5283668,1.0000
30550,2,UP,0.6538462,0.8184
30566,1,TAP,0.5403561,1.0000
30566,2,UP,0.6673077,0.8175
30583,1,TAP,0.5519207,1.0000
30583,2,UP,0.6807692,0.8317
30600,1,TAP,0.5639172,0.9986
30600,2,UP,0.6942308,0.8193
30616,1,TAP,0.5759569,1.0000
30616,2,UP,0.7081731,0.8213
30632,1,TAP,0.5884413,1.0000
30632,2,UP,0.7221154,0.8213
30649,1,TAP,0.6004987,1.0000
30649,2,UP,0.7360577,0.8317
30649,2,UP,0.4798077,0.8143
30667,1,TAP,0.6129835,1.0000
30667,2,UP,0.4918269,0.8286
30683,1,TAP,0.6259486,1.0000
30683,2,UP,0.5028846,0.8266
30700,1,TAP,0.6389491,1.0000
30700,2,UP,0.5144231,0.8266
30716,1,TAP,0.6514611,1.0000
30733,1,TAP,0.6649092,1.0000
30750,1,TAP,0.6778900,1.0000
30750,2,UP,0.5504808,0.8297
30766,1,TAP,0.6913557,1.0000
30766,2,UP,0.5620192,0.8258
30783,1,TAP,0.7048130,1.0000
30783,2,UP,0.5745192,0.8184
30800,1,TAP,0.7182745,1.0000
30800,2,UP,0.5870192,0.8317
30816,1,TAP,0.4799025,1.0000
30816,2,UP,0.5995192,0.8193
30834,1,TAP,0.4909635,1.0000
30834,2,UP,0.6120192,0.8193
30850,1,TAP,0.5028903,1.0000
30850,2,UP,0.6250000,0.8213
30866,1,TAP,0.5144287,1.0000
30866,2,UP,0.6379808,0.8252
30883,1,TAP,0.5259551,1.0000
30883,2,UP,0.6509615,0.8184
30900,1,TAP,0.5374842,1.0000
30900,2,UP,0.6639423,0.8193
30917,1,TAP,0.5490464,1.0000
30917,2,UP,0.6778846,0.8261
30933,1,TAP,0.5614122,1.0000
30933,2,UP,0.6913462,0.8337
30950,1,TAP,0.5730605,1.0000
30950,2,UP,0.7048077,0.8241
30967,1,TAP,0.5855715,1.0000
30967,2,UP,0.7187500,0.8241
30983,1,TAP,0.5976085,1.0000
30983,2,DOWN,0.4778846,0.8057
31000,1,TAP,0.6105277,1.0000
31000,2,DOWN,0.4889423,0.8227
31017,1,TAP,0.6229796,1.0000
31017,2,DOWN,0.5000000,0.8255
31033,1,TAP,0.6360591,1.0000
31033,2,DOWN,0.5120192,0.8171
31050,1,TAP,0.6485711,1.0000
31066,1,TAP,0.6620327,1.0000
31083,1,TAP,0.6749855,1.0000
31083,2,DOWN,0.5471154,0.8227
31100,1,TAP,0.6884272,1.0000
31100,2,DOWN,0.5591346,0.8282
31117,1,TAP,0.7019165,1.0000
31117,2,DOWN,0.5716346,0.8171
31133,1,TAP,0.7153946,1.0000
31133,2,DOWN,0.5841346,0.8216
31150,1,TAP,0.7288656,1.0000
31150,2,DOWN,0.5961538,0.8227
31150,3,UP,0.4769231,0.9749
31167,2,DOWN,0.6091346,0.8302
31167,3,UP,0.4879808,0.9535
31184,2,DOWN,0.6221154,0.8115
31184,3,UP,0.4990385,0.9420
31217,2,DOWN,0.6480769,0.8095
31217,3,UP,0.5225962,0.9469
31233,2,DOWN,0.6610577,0.8255
31233,3,UP,0.5341346,0.9263
31249,2,DOWN,0.6740385,0.8171
31249,3,UP,0.5461538,0.9281
31266,2,DOWN,0.6879808,0.8143
31266,3,UP,0.5581731,0.9249
31283,2,DOWN,0.7019231,0.8104
31283,3,UP,0.5701923,0.9116
31299,2,DOWN,0.7158654,0.8271
31299,3,UP,0.5826923,0.9049
31317,2,DOWN,0.7293269,0.8337
31317,2,TAP,0.4764330,1.0000
31317,3,UP,0.5951923,0.9007
31333,2,TAP,0.4874573,1.0000
31333,3,UP,0.6076923,0.9057
31350,2,TAP,0.4990328,1.0000
31350,3,UP,0.6206731,0.8852
31366,2,TAP,0.5105769,1.0000
31366,3,UP,0.6331731,0.8779
31383,2,TAP,0.5217068,1.0000
31383,3,UP,0.6461538,0.8800
31400,2,TAP,0.5336594,1.0000
31400,3,UP,0.6596154,0.8483
31416,2,TAP,0.5451852,1.0000
31416,3,UP,0.6730769,0.8747
31433,2,TAP,0.5573514,1.0000
31433,3,UP,0.6870192,0.8551
31450,2,TAP,0.5692308,1.0000
31450,3,UP,0.7000000,0.8626
31466,2,TAP,0.5816617,0.9953
31466,3,UP,0.7144231,0.8531
31483,1,TAP,0.4749934,1.0000
31483,2,TAP,0.5937610,1.0000
31483,3,UP,0.7283654,0.8476
31500,1,TAP,0.4865312,1.0000
31500,2,TAP,0.6062486,1.0000
31516,1,TAP,0.4979843,1.0000
31516,2,TAP,0.6187486,1.0000
31533,1,TAP,0.5091749,1.0000
31533,2,TAP,0.6312582,1.0000
31551,1,TAP,0.5206731,1.0000
31551,2,TAP,0.6447358,1.0000
31567,1,TAP,0.5322130,1.0000
31567,2,TAP,0.6572196,1.0000
31583,1,TAP,0.5442102,1.0000
31583,2,TAP,0.6706731,1.0000
31599,1,TAP,0.5557504,1.0000
31599,2,TAP,0.6841081,1.0000
31616,1,TAP,0.5679117,1.0000
31616,2,TAP,0.6971397,1.0000
31633,1,TAP,0.5798823,1.0000
31633,2,TAP,0.7110421,1.0000
31650,1,TAP,0.5923061,1.0000
31650,2,TAP,0.7250053,1.0000
31667,1,TAP,0.6048062,1.0000
31667,2,DOWN,0.4836538,0.8188
31683,1,TAP,0.6177625,1.0000
31683,2,DOWN,0.4951923,0.8199
31700,1,TAP,0.6302762,1.0000
31700,2,DOWN,0.5067308,0.8227
31716,1,TAP,0.6427885,1.0000
31716,2,DOWN,0.5182692,0.8282
31734,1,TAP,0.6562245,1.0000
31734,2,DOWN,0.5298077,0.8171
31750,1,TAP,0.6687500,1.0000
31750,2,DOWN,0.5418269,0.8208
31766,1,TAP,0.6822115,1.0000
31766,2,DOWN,0.5538462,0.8219
31783,1,TAP,0.6956731,1.0000
31783,2,DOWN,0.5663462,0.8255
31800,1,TAP,0.7096154,1.0000
31800,2,DOWN,0.5783654,0.8266
31816,1,TAP,0.7230675,1.0000
31816,2,DOWN,0.5908654,0.8244
31833,2,DOWN,0.6028846,0.8227
31833,3,UP,0.4826923,0.9658
31850,2,DOWN,0.6158654,0.8322
31850,3,UP,0.4937500,0.9615
31867,2,DOWN,0.6288462,0.8294
31867,3,UP,0.5057692,0.9343
31883,2,DOWN,0.6418269,0.8199
31883,3,UP,0.5168269,0.9284
31899,2,DOWN,0.6548077,0.8219
31899,3,UP,0.5288462,0.9393
31916,2,DOWN,0.6682692,0.8199
31916,3,UP,0.5403846,0.9374
31933,2,DOWN,0.6817308,0.8199
31933,3,UP,0.5524038,0.9287
31950,2,DOWN,0.6956731,0.8171
31950,3,UP,0.5649038,0.9133
31967,2,DOWN,0.7091346,0.8282
31967,3,UP,0.5774038,0.9116
31984,2,DOWN,0.7230769,0.8337
31984,3,UP,0.5894231,0.9206
32000,2,TAP,0.4826487,1.0000
32000,3,UP,0.6019231,0.9065
32016,2,TAP,0.4941525,1.0000
32016,3,UP,0.6149038,0.9019
32033,2,TAP,0.5047770,0.9950
32033,3,UP,0.6278846,0.8894
32050,2,TAP,0.5163462,1.0000
32050,3,UP,0.6408654,0.8946
32066,2,TAP,0.5283968,1.0000
32066,3,UP,0.6538462,0.8832
32082,2,TAP,0.5403838,1.0000
32082,3,UP,0.6668269,0.8605
32099,2,TAP,0.5519183,1.0000
32099,3,UP,0.6807692,0.8659
32116,2,TAP,0.5639339,0.9985
32116,3,UP,0.6942308,0.8738
32133,2,TAP,0.5759584,1.0000
32133,3,UP,0.7081731,0.8640
32151,2,TAP,0.5884408,1.0000
32151,3,UP,0.7221154,0.8605
32167,2,TAP,0.6006111,1.0000
32167,3,UP,0.4798077,0.9636
32183,2,TAP,0.6129987,1.0000
32183,3,UP,0.4918269,0.9581
32200,2,TAP,0.6254808,1.0000
32200,3,UP,0.5028846,0.9491
32216,2,TAP,0.6389409,1.0000
32216,3,UP,0.5144231,0.9539
32234,2,TAP,0.6514423,1.0000
32250,2,TAP,0.6648905,1.0000
32267,2,TAP,0.6778846,1.0000
32267,3,UP,0.5500000,0.9188
32283,2,TAP,0.6913414,1.0000
32283,3,UP,0.5620192,0.9188
32300,2,TAP,0.7048024,0.9976
32300,3,UP,0.5745192,0.9040
32316,2,TAP,0.7182721,1.0000
32316,3,UP,0.5870192,0.9231
32333,2,TAP,0.4798364,1.0000
32333,3,UP,0.5990385,0.9049
32351,2,TAP,0.4913112,1.0000
32351,3,UP,0.6120192,0.8946
32367,2,TAP,0.5028903,1.0000
32367,3,UP,0.6250000,0.8894
32383,2,TAP,0.5144231,1.0000
32383,3,UP,0.6379808,0.8925
32399,2,TAP,0.5259726,1.0000
32399,3,UP,0.6509615,0.8759
32416,2,TAP,0.5375000,1.0000
32416,3,UP,0.6639423,0.8738
32433,2,TAP,0.5490385,1.0000
32433,3,UP,0.6774038,0.8545
32450,2,TAP,0.5615102,1.0000
32450,3,UP,0.6908654,0.8518
32467,2,TAP,0.5730769,1.0000
32467,3,UP,0.7048077,0.8726
32484,2,TAP,0.5855600,1.0000
32484,3,UP,0.7187500,0.8525
32517,1,TAP,0.4903353,1.0000
32517,2,TAP,0.6100962,1.0000
32533,1,TAP,0.5019085,1.0000
32533,2,TAP,0.6228784,1.0000
32550,1,TAP,0.5125169,1.0000
32550,2,TAP,0.6360617,1.0000
32567,1,TAP,0.5245235,1.0000
32567,2,TAP,0.6485577,1.0000
32584,1,TAP,0.5360747,1.0000
32584,2,TAP,0.6620192,1.0000
32615,1,TAP,0.5600836,1.0000
32615,2,TAP,0.6883676,1.0000
32632,1,TAP,0.5721209,1.0000
32632,2,TAP,0.7019142,1.0000
32649,1,TAP,0.5841249,1.0000
32649,2,TAP,0.7153846,1.0000
32666,1,TAP,0.5966263,1.0000
32666,2,TAP,0.7288942,1.0000
32666,3,TAP,0.4778296,1.0000
32683,1,TAP,0.6091305,1.0000
32683,3,TAP,0.4884615,1.0000
32699,1,TAP,0.6216400,1.0000
32699,3,TAP,0.4999894,1.0000
32716,1,TAP,0.6341224,1.0000
32716,3,TAP,0.5115126,1.0000
32733,1,TAP,0.6475921,1.0000
32733,3,TAP,0.5230665,1.0000
32750,1,TAP,0.6601083,1.0000
32750,3,TAP,0.5346193,1.0000
32767,1,TAP,0.6735763,1.0000
32767,3,TAP,0.5466757,1.0000
32783,1,TAP,0.6865534,1.0000
32783,3,TAP,0.5586538,1.0000
32800,1,TAP,0.7004651,1.0000
32800,3,TAP,0.5707195,1.0000
32816,1,TAP,0.7134816,1.0000
32816,3,TAP,0.5826619,1.0000
32833,1,TAP,0.7278729,1.0000
32833,2,UP,0.4750000,0.8396
32833,3,TAP,0.5951868,1.0000
32850,2,UP,0.4860577,0.8182
32850,3,TAP,0.6076454,1.0000
32866,2,UP,0.4975962,0.8286
32866,3,TAP,0.6201923,1.0000
32883,2,UP,0.5096154,0.8361
32883,3,TAP,0.6331609,1.0000
32899,2,UP,0.5211538,0.8361
32899,3,TAP,0.6456731,1.0000
32899,3,TAP,0.4139423,1.0000
32916,2,UP,0.5326923,0.8305
32916,3,TAP,0.6591292,1.0000
32933,2,UP,0.5447115,0.8258
32933,3,TAP,0.6716306,1.0000
32950,2,UP,0.5567308,0.8274
32950,3,TAP,0.6850962,1.0000
32967,2,UP,0.5687500,0.8201
32967,3,TAP,0.6985630,1.0000
32983,2,UP,0.5812500,0.8297
32983,3,TAP,0.7125041,1.0000
32999,2,UP,0.5932692,0.8210
32999,3,TAP,0.7259615,1.0000
32999,3,TAP,0.4749668,1.0000
33016,2,UP,0.6062500,0.8201
33016,3,TAP,0.4864133,0.9918
33033,2,UP,0.6187500,0.8230
33033,3,TAP,0.4974753,1.0000
33049,2,UP,0.6317308,0.8241
33049,3,TAP,0.5089367,1.0000
33066,2,UP,0.6447115,0.8184
33066,3,TAP,0.5201636,1.0000
33084,2,UP,0.6581731,0.8193
33084,3,TAP,0.5322087,1.0000
33100,2,UP,0.6711538,0.8088
33100,3,TAP,0.5442268,1.0000
33116,2,UP,0.6850962,0.8204
33116,3,TAP,0.5557684,1.0000
33133,2,UP,0.6990385,0.8281
33133,3,TAP,0.5677857,1.0000
33151,2,UP,0.7120192,0.8127
33151,3,TAP,0.5798077,1.0000
33184,3,TAP,0.6048023,1.0000
33200,3,TAP,0.6173077,1.0000
33216,3,TAP,0.6302830,1.0000
33233,1,DOWN,0.5177885,0.7650
33233,3,TAP,0.6427885,1.0000
33250,1,DOWN,0.5298077,0.7742
33250,3,TAP,0.6557650,1.0000
33266,1,DOWN,0.5418269,0.7667
33266,3,TAP,0.6687447,1.0000
33283,1,DOWN,0.5538462,0.7917
33283,3,TAP,0.6822115,1.0000
33300,1,DOWN,0.5663462,0.7681
33300,3,TAP,0.6956665,1.0000
33316,1,DOWN,0.5783654,0.7898
33316,3,TAP,0.7091346,1.0000
33333,1,DOWN,0.5908654,0.7818
33333,3,TAP,0.7230787,1.0000
33350,1,DOWN,0.6028846,0.8102
33350,2,TAP,0.4836506,1.0000
33366,1,DOWN,0.6158654,0.8028
33366,2,TAP,0.4951464,1.0000
33384,1,DOWN,0.6288462,0.8349
33384,2,TAP,0.5066963,1.0000
33400,1,DOWN,0.6418269,0.8112
33400,2,TAP,0.5182293,1.0000
33416,1,DOWN,0.6548077,0.8159
33416,2,TAP,0.5297287,1.0000
33433,1,DOWN,0.6682692,0.8255
33433,2,TAP,0.5413328,1.0000
33450,1,DOWN,0.6817308,0.8337
33450,2,TAP,0.5528729,1.0000
33466,1,DOWN,0.6956731,0.8113
33466,2,TAP,0.5653573,1.0000
33483,1,DOWN,0.7091346,0.8436
33483,2,TAP,0.5774011,1.0000
33500,1,DOWN,0.7230769,0.8463
33500,2,TAP,0.5894177,1.0000
33516,2,TAP,0.6018987,1.0000
33516,3,UP,0.4812500,0.9611
33533,2,TAP,0.6143965,1.0000
33533,3,UP,0.4927885,0.9707
33550,2,TAP,0.6274025,1.0000
33550,3,UP,0.5038462,0.9491
33566,2,TAP,0.6399226,1.0000
33566,3,UP,0.5158654,0.9306
33584,2,TAP,0.6528743,1.0000
33584,3,UP,0.5274038,0.9447
33600,2,TAP,0.6658654,1.0000
33600,3,UP,0.5394231,0.9420
33617,2,TAP,0.6793269,1.0000
33617,3,UP,0.5514423,0.9281
33633,2,TAP,0.6926906,1.0000
33633,3,UP,0.5634615,0.9019
33649,2,TAP,0.7057963,1.0000
33649,3,UP,0.5754808,0.9095
33666,2,TAP,0.7197076,1.0000
33666,3,UP,0.5879808,0.9002
33683,2,TAP,0.4808991,1.0000
33683,3,UP,0.6004808,0.8946
33700,2,TAP,0.4923077,1.0000
33700,3,UP,0.6129808,0.8899
33716,2,TAP,0.5038462,1.0000
33716,3,UP,0.6259615,0.8847
33733,2,TAP,0.5153846,1.0000
33733,3,UP,0.6389423,0.8847
33749,2,TAP,0.5268869,0.9951
33749,3,UP,0.6519231,0.8806
33766,2,TAP,0.5384671,1.0000
33766,3,UP,0.6653846,0.8759
33782,2,TAP,0.5504808,1.0000
33782,3,UP,0.6788462,0.8612
33800,2,TAP,0.5624842,0.9967
33800,3,UP,0.6923077,0.8712
33816,2,TAP,0.5745192,1.0000
33816,3,UP,0.7062500,0.8544
33833,2,TAP,0.5870220,1.0000
33833,3,UP,0.7201923,0.8538
33850,2,TAP,0.5990439,1.0000
33866,2,TAP,0.6115385,1.0000
33883,2,TAP,0.6245192,1.0000
33883,3,LEFT,0.5009615,0.9122
33900,2,TAP,0.6370301,1.0000
33916,2,TAP,0.6499890,1.0000
33933,2,TAP,0.6629861,1.0000
33950,2,TAP,0.6764157,1.0000
33950,3,LEFT,0.5485577,0.9113
33966,2,TAP,0.6894563,1.0000
33966,3,LEFT,0.5605769,0.9136
33983,2,TAP,0.7028923,1.0000
33983,3,LEFT,0.5725962,0.9291
34000,2,TAP,0.7168204,1.0000
34000,3,LEFT,0.5850962,0.9181
34017,2,TAP,0.7307704,1.0000
34017,2,TAP,0.4788462,1.0000
34017,3,LEFT,0.5975962,0.9158
34033,2,TAP,0.4898891,1.0000
34033,3,LEFT,0.6100962,0.9132
34050,2,TAP,0.5009672,1.0000
34050,3,LEFT,0.6230769,0.9181
34066,2,TAP,0.5125000,1.0000
34066,3,LEFT,0.6360577,0.9204
34083,2,TAP,0.5240425,1.0000
34083,3,LEFT,0.6490385,0.9280
34100,2,TAP,0.5355825,1.0000
34100,3,LEFT,0.6620192,0.9200
34117,2,TAP,0.5475962,1.0000
34117,3,LEFT,0.6754808,0.9173
34133,2,TAP,0.5596154,1.0000
34133,3,LEFT,0.6889423,0.9273
34150,2,TAP,0.5716346,1.0000
34150,3,LEFT,0.7028846,0.9373
34167,2,TAP,0.5841388,1.0000
34167,3,LEFT,0.7163462,0.9415
34184,2,TAP,0.5961538,1.0000
34184,3,LEFT,0.7302885,0.9320
34200,2,TAP,0.6086217,1.0000
34217,2,TAP,0.6216223,1.0000
34233,1,DOWN,0.5100962,0.7699
34233,2,TAP,0.6341333,1.0000
34250,2,TAP,0.6466657,1.0000
34266,1,DOWN,0.5336538,0.7860
34266,2,TAP,0.6600962,1.0000
34283,1,DOWN,0.5456731,0.7678
34283,2,TAP,0.6734278,1.0000
34299,1,DOWN,0.5576923,0.7824
34299,2,TAP,0.6865385,1.0000
34317,1,DOWN,0.5697115,0.7635
34317,2,TAP,0.6999870,1.0000
34333,1,DOWN,0.5822115,0.8055
34333,2,TAP,0.7134721,1.0000
34350,1,DOWN,0.5947115,0.7862
34350,2,TAP,0.7273806,1.0000
34350,2,TAP,0.4759762,1.0000
34367,1,DOWN,0.6072115,0.7953
34367,2,TAP,0.4875032,1.0000
34384,1,DOWN,0.6201923,0.8103
34384,2,TAP,0.4990143,1.0000
34417,1,DOWN,0.6461538,0.7953
34417,2,TAP,0.5220985,1.0000
34433,1,DOWN,0.6591346,0.8306
34433,2,TAP,0.5335408,1.0000
34449,1,DOWN,0.6721154,0.8419
34449,2,TAP,0.5451986,1.0000
34466,1,DOWN,0.6860577,0.8278
34466,2,TAP,0.5567316,1.0000
34483,1,DOWN,0.7000000,0.8322
34483,2,TAP,0.5692221,1.0000
34499,1,DOWN,0.7139423,0.8349
34499,2,TAP,0.5812376,1.0000
34517,1,DOWN,0.7278846,0.8318
34517,2,TAP,0.5937514,1.0000
34533,2,TAP,0.6062350,1.0000
34533,3,UP,0.4846154,0.9539
34550,2,TAP,0.6187527,1.0000
34550,3,UP,0.4966346,0.9607
34566,2,TAP,0.6312622,1.0000
34566,3,UP,0.5076923,0.9374
34583,2,TAP,0.6437715,1.0000
34583,3,UP,0.5197115,0.9561
34600,2,TAP,0.6572209,1.0000
34600,3,UP,0.5312500,0.9539
34617,2,TAP,0.6702238,1.0000
34617,3,UP,0.5432692,0.9163
34633,2,TAP,0.6831664,1.0000
34633,3,UP,0.5552885,0.9202
34649,2,TAP,0.6971196,1.0000
34649,3,UP,0.5673077,0.9091
34666,2,TAP,0.7105834,1.0000
