time_ms,lane,kind,y,score
14832,2,TAP,0.6437500,1.0000
14849,1,HOLD_START,0.5336634,0.9800
14849,2,TAP,0.6519510,1.0000
14866,1,HOLD_START,0.5413366,0.9800
14866,1,HOLD_END,0.3475962,0.9600
14866,2,TAP,0.6610577,1.0000
14882,1,HOLD_START,0.5490480,0.9800
14882,1,HOLD_END,0.3533654,0.9600
14882,2,TAP,0.6697115,1.0000
14899,1,HOLD_START,0.5567363,0.9800
14899,1,HOLD_END,0.3600962,0.9600
14899,2,TAP,0.6783654,1.0000
14915,1,HOLD_START,0.5653752,0.9800
14915,1,HOLD_END,0.3668269,0.9600
14915,2,TAP,0.6870192,1.0000
14932,1,HOLD_START,0.5730864,0.9800
14932,1,HOLD_END,0.3735577,0.9600
14932,2,TAP,0.6961538,1.0000
14949,1,HOLD_START,0.5813254,0.9800
14949,1,HOLD_END,0.3802885,0.9600
14949,2,TAP,0.7052885,1.0000
14965,1,HOLD_START,0.5894325,0.9800
14965,1,HOLD_END,0.3870192,0.9600
14965,2,TAP,0.7144231,1.0000
14982,1,HOLD_START,0.5976086,0.9800
14982,1,HOLD_END,0.3937500,0.9600
14982,2,TAP,0.7235577,1.0000
14999,1,HOLD_START,0.6062376,0.9800
14999,1,HOLD_END,0.4004808,0.9600
14999,2,TAP,0.7326923,1.0000
15015,1,HOLD_START,0.6144231,0.9800
15015,1,HOLD_END,0.4081731,0.9600
15032,1,HOLD_START,0.6225962,0.9800
15032,1,HOLD_END,0.4149038,0.9600
15048,1,HOLD_START,0.6312446,0.9800
15048,1,HOLD_END,0.4216346,0.9600
15065,1,HOLD_START,0.6399161,0.9800
15065,1,HOLD_END,0.4293269,0.9600
15082,1,HOLD_START,0.6485671,0.9800
15082,1,HOLD_END,0.4360577,0.9600
15099,1,HOLD_START,0.6572021,0.9800
15099,1,HOLD_END,0.4437500,0.9600
15115,1,HOLD_START,0.6658748,0.9800
15115,1,HOLD_END,0.4504808,0.9600
15137,1,HOLD_START,0.6745072,0.9800
15137,1,HOLD_END,0.4581731,0.9600
15166,1,HOLD_START,0.6927977,0.9800
15166,1,HOLD_END,0.4725962,0.9600
15182,1,HOLD_START,0.7014556,0.9800
15182,1,HOLD_END,0.4802885,0.9600
15199,1,HOLD_START,0.7105811,0.9800
15199,1,HOLD_END,0.4879808,0.9600
15216,1,HOLD_START,0.7197115,0.9800
15216,1,HOLD_END,0.4956731,0.9600
15216,3,UP,0.4802885,0.9565
15232,1,HOLD_START,0.7288562,0.9800
15232,1,HOLD_END,0.5033654,0.9600
15232,1,HOLD_START,0.3860639,0.9800
15232,3,UP,0.4879808,0.9537
15249,1,HOLD_START,0.3927885,0.9800
15249,3,UP,0.4951923,0.9349
15266,1,HOLD_START,0.3995192,0.9800
15266,3,UP,0.5028846,0.9466
15282,1,HOLD_START,0.4067441,0.9800
15282,1,HOLD_END,0.3399038,0.9600
15282,3,UP,0.5105769,0.9444
15299,1,HOLD_START,0.4139484,0.9800
15299,3,UP,0.5187500,0.9537
15316,1,HOLD_START,0.4206691,0.9800
15316,3,UP,0.5264423,0.9493
15333,1,HOLD_START,0.4274138,0.9800
15333,3,UP,0.5341346,0.9287
15349,1,HOLD_START,0.4351080,0.9800
15349,3,UP,0.5423077,0.9539
15366,1,HOLD_START,0.4418269,0.9800
15366,3,UP,0.5504808,0.9355
15383,1,HOLD_START,0.4495134,0.9800
15383,3,UP,0.5581731,0.9299
15400,1,HOLD_START,0.4567410,0.9800
15400,3,UP,0.5663462,0.9091
15432,1,HOLD_START,0.4711513,0.9800
15432,3,UP,0.5826923,0.9019
15456,1,HOLD_START,0.4788462,0.9800
15456,3,UP,0.5913462,0.8977
15482,1,HOLD_START,0.4932692,0.9800
15482,3,UP,0.6076923,0.9209
15499,1,HOLD_START,0.5009738,0.9800
15499,3,UP,0.6163462,0.8941
15515,1,HOLD_START,0.5086595,0.9800
15515,3,UP,0.6250000,0.8868
15532,1,HOLD_START,0.5163462,0.9800
15532,3,UP,0.6331731,0.8920
15549,1,HOLD_START,0.5240505,0.9800
15549,3,UP,0.6423077,0.8821
15565,1,HOLD_START,0.5317308,0.9800
15565,1,HOLD_END,0.3399038,0.9600
15565,3,UP,0.6509615,0.8732
15582,1,HOLD_START,0.5394231,0.9800
15582,1,HOLD_END,0.3456731,0.9600
15582,3,UP,0.6596154,0.8585
15599,1,HOLD_START,0.5476103,0.9800
15599,1,HOLD_END,0.3524038,0.9600
15599,3,UP,0.6687500,0.8659
15616,1,HOLD_START,0.5557692,0.9800
15616,1,HOLD_END,0.3591346,0.9600
15616,3,UP,0.6778846,0.8638
15632,1,HOLD_START,0.5634490,0.9800
15632,1,HOLD_END,0.3658654,0.9600
15632,3,UP,0.6870192,0.8491
15649,1,HOLD_START,0.5716346,0.9800
15649,1,HOLD_END,0.3725962,0.9600
15649,3,UP,0.6956731,0.8665
15665,1,HOLD_START,0.5798077,0.9800
15665,1,HOLD_END,0.3793269,0.9600
15665,3,UP,0.7048077,0.8646
15682,1,HOLD_START,0.5875071,0.9800
15682,1,HOLD_END,0.3860577,0.9600
15682,3,UP,0.7139423,0.8396
15699,1,HOLD_START,0.6043131,0.9800
15699,1,HOLD_END,0.3995192,0.9600
15699,3,UP,0.7326923,0.8498
15715,1,HOLD_START,0.6129904,0.9800
15715,1,HOLD_END,0.4062500,0.9600
15732,1,HOLD_START,0.6211483,0.9800
15732,1,HOLD_END,0.4129808,0.9600
15749,1,HOLD_START,0.6293323,0.9800
15749,1,HOLD_END,0.4206731,0.9600
15766,1,HOLD_START,0.6379944,0.9800
15766,1,HOLD_END,0.4274038,0.9600
15782,1,HOLD_START,0.6466346,0.9800
15782,1,HOLD_END,0.4350962,0.9600
15799,1,HOLD_START,0.6552750,0.9800
15799,1,HOLD_END,0.4418269,0.9600
15816,1,HOLD_START,0.6639557,0.9800
15816,1,HOLD_END,0.4495192,0.9600
15832,1,HOLD_START,0.6725908,0.9800
15832,1,HOLD_END,0.4562500,0.9600
15849,1,HOLD_START,0.6822115,0.9800
15849,1,HOLD_END,0.4639423,0.9600
15865,1,HOLD_START,0.6908786,0.9800
15865,1,HOLD_END,0.4716346,0.9600
15882,1,HOLD_START,0.6995232,0.9800
15882,1,HOLD_END,0.4783654,0.9600
15899,1,HOLD_START,0.7091346,0.9800
15899,1,HOLD_END,0.4860577,0.9600
15916,1,HOLD_START,0.7177937,0.9800
15916,1,HOLD_END,0.4937500,0.9600
15916,2,TAP,0.4802885,1.0000
15932,2,TAP,0.4875000,1.0000
15949,2,TAP,0.4951923,1.0000
15965,2,TAP,0.5028846,1.0000
15982,2,TAP,0.5105769,1.0000
15999,2,TAP,0.5182692,1.0000
16016,2,TAP,0.5259864,1.0000
16032,2,TAP,0.5336538,1.0000
16049,2,TAP,0.5413462,1.0000
16065,2,TAP,0.5490385,1.0000
16082,2,TAP,0.5567308,1.0000
16098,2,TAP,0.5653846,1.0000
16115,2,TAP,0.5730769,1.0000
16133,2,TAP,0.5817154,1.0000
16149,2,TAP,0.5894378,1.0000
16149,3,UP,0.4759615,0.9660
16165,2,TAP,0.5976016,1.0000
16165,3,UP,0.4831731,0.9495
16182,2,TAP,0.6062500,1.0000
16182,3,UP,0.4908654,0.9488
16199,2,TAP,0.6144231,1.0000
16199,3,UP,0.4985577,0.9609
16215,2,TAP,0.6225962,1.0000
16215,3,UP,0.5057692,0.9327
16232,2,TAP,0.6312500,1.0000
16232,3,UP,0.5139423,0.9491
16248,2,TAP,0.6399038,1.0000
16248,3,UP,0.5216346,0.9398
16265,2,TAP,0.6485577,1.0000
16265,3,UP,0.5293269,0.9539
16282,2,TAP,0.6572263,1.0000
16282,3,UP,0.5375000,0.9355
16299,2,TAP,0.6658654,1.0000
16299,3,UP,0.5451923,0.9178
16316,2,TAP,0.6745192,1.0000
16316,3,UP,0.5533654,0.9151
16333,2,TAP,0.6831731,1.0000
16333,3,UP,0.5615385,0.9252
16349,2,TAP,0.6927885,1.0000
16349,3,UP,0.5692308,0.9091
16365,2,TAP,0.7014423,1.0000
16365,3,UP,0.5774038,0.9099
16382,2,TAP,0.7106035,1.0000
16382,3,UP,0.5860577,0.9112
16399,2,TAP,0.7197115,1.0000
16399,2,TAP,0.4817308,1.0000
16399,3,UP,0.5942308,0.8981
16417,1,HOLD_START,0.3860639,0.9800
16417,2,TAP,0.7288462,1.0000
16417,2,TAP,0.4889423,1.0000
16417,3,UP,0.6028846,0.9040
16448,1,HOLD_START,0.3995192,0.9800
16448,2,TAP,0.7480769,1.0000
16448,2,TAP,0.5043269,1.0000
16448,3,UP,0.6197115,0.8873
16465,1,HOLD_START,0.4067441,0.9800
16465,2,TAP,0.7567308,1.0000
16465,2,TAP,0.5115385,1.0000
16465,3,UP,0.6283654,0.8915
16482,1,HOLD_START,0.4139484,0.9800
16482,2,TAP,0.7663462,1.0000
16482,2,TAP,0.5192308,1.0000
16482,3,UP,0.6370192,0.8925
16498,1,HOLD_START,0.4206631,0.9800
16498,2,TAP,0.7754808,0.9000
16498,2,TAP,0.5269479,1.0000
16498,3,UP,0.6456731,0.9065
16515,1,HOLD_START,0.4274138,0.9800
16515,2,TAP,0.7850962,0.9000
16515,2,TAP,0.5346209,1.0000
16515,3,UP,0.6543269,0.8732
16532,1,HOLD_START,0.4351080,0.9800
16532,2,TAP,0.7942308,0.8000
16532,2,TAP,0.5427941,1.0000
16532,3,UP,0.6629808,0.8638
16549,1,HOLD_START,0.4418269,0.9800
16549,2,TAP,0.8048077,0.8000
16549,2,TAP,0.5509615,1.0000
16549,3,UP,0.6721154,0.8700
16565,1,HOLD_START,0.4495134,0.9800
16565,2,TAP,0.8168349,0.7042
16565,2,TAP,0.5586538,1.0000
16565,3,UP,0.6812500,0.8638
16582,1,HOLD_START,0.4567410,0.9800
16582,2,TAP,0.8245192,0.7788
16582,2,TAP,0.5668269,1.0000
16582,3,UP,0.6899038,0.8463
16598,1,HOLD_START,0.4639538,0.9800
16598,2,TAP,0.5745192,1.0000
16598,3,UP,0.6990385,0.8599
16616,1,HOLD_START,0.4711513,0.9800
16616,2,TAP,0.5831676,1.0000
16616,3,UP,0.7086538,0.8640
16632,1,HOLD_START,0.4788462,0.9800
16632,2,TAP,0.5908654,1.0000
16632,3,UP,0.7177885,0.8471
16649,1,HOLD_START,0.4855885,0.9800
16649,2,TAP,0.5990385,1.0000
16665,1,HOLD_START,0.4932692,0.9800
16665,2,TAP,0.6076923,1.0000
16682,1,HOLD_START,0.5009738,0.9800
16682,2,TAP,0.6163462,1.0000
16699,1,HOLD_START,0.5086595,0.9800
16699,2,TAP,0.6245192,1.0000
16716,1,HOLD_START,0.5163332,0.9800
16716,2,TAP,0.6331731,1.0000
16732,1,HOLD_START,0.5240505,0.9800
16732,2,TAP,0.6418269,1.0000
16749,1,HOLD_START,0.5317308,0.9800
16749,2,TAP,0.6504753,1.0000
16766,1,HOLD_START,0.5394286,0.9800
16766,1,HOLD_END,0.3456731,0.9600
16766,2,TAP,0.6591346,1.0000
16783,1,HOLD_START,0.5476103,0.9800
16783,1,HOLD_END,0.3524038,0.9600
16783,2,TAP,0.6677885,1.0000
16799,1,HOLD_START,0.5552997,0.9800
16799,1,HOLD_END,0.3591346,0.9600
16799,2,TAP,0.6764423,1.0000
16816,1,HOLD_START,0.5634490,0.9800
16816,1,HOLD_END,0.3658654,0.9600
16816,2,TAP,0.6850962,1.0000
16832,1,HOLD_START,0.5716388,0.9800
16832,1,HOLD_END,0.3716346,0.9600
16832,2,TAP,0.6942308,1.0000
16849,1,HOLD_START,0.5798077,0.9800
16849,1,HOLD_END,0.3793269,0.9600
16849,2,TAP,0.7033654,1.0000
16865,1,HOLD_START,0.5875071,0.9800
16865,1,HOLD_END,0.3860577,0.9600
16865,2,TAP,0.7125147,1.0000
16899,1,HOLD_START,0.5961593,0.9800
16899,1,HOLD_END,0.3927885,0.9600
16899,2,TAP,0.7216346,1.0000
16915,1,HOLD_START,0.5961593,0.9800
16915,1,HOLD_END,0.3927885,0.9600
16915,2,TAP,0.7216346,1.0000
16933,1,HOLD_START,0.5976086,0.9800
16933,1,HOLD_END,0.3937500,0.9600
16933,2,TAP,0.7230769,1.0000
16949,1,HOLD_START,0.5985715,0.9800
16949,1,HOLD_END,0.3947115,0.9600
16949,2,TAP,0.7245192,1.0000
16965,1,HOLD_START,0.6000116,0.9800
16965,1,HOLD_END,0.3956731,0.9600
16965,2,TAP,0.7254808,1.0000
16982,1,HOLD_START,0.6009708,0.9800
16982,1,HOLD_END,0.3966346,0.9600
16982,2,TAP,0.7274038,1.0000
16999,1,HOLD_START,0.6023997,0.9800
16999,1,HOLD_END,0.3975962,0.9600
16999,2,TAP,0.7283654,1.0000
17015,1,HOLD_START,0.6024038,0.9800
17015,1,HOLD_END,0.3975962,0.9600
17015,2,TAP,0.7288462,1.0000
17032,1,HOLD_START,0.6024038,0.9800
17032,1,HOLD_END,0.3975962,0.9600
17032,2,TAP,0.7288409,1.0000
17049,1,HOLD_START,0.6014464,0.9800
17049,1,HOLD_END,0.3966346,0.9600
17049,2,TAP,0.7274038,1.0000
17065,1,HOLD_START,0.5990509,0.9800
17065,1,HOLD_END,0.3947115,0.9600
17065,2,TAP,0.7250000,1.0000
17082,1,HOLD_START,0.5951923,0.9800
17082,1,HOLD_END,0.3918269,0.9600
17082,2,TAP,0.7211538,1.0000
17099,1,HOLD_START,0.5903901,0.9800
17099,1,HOLD_END,0.3879808,0.9600
17099,2,TAP,0.7149038,1.0000
17115,1,HOLD_START,0.5836413,0.9800
17115,1,HOLD_END,0.3822115,0.9600
17115,2,TAP,0.7077191,1.0000
17132,1,HOLD_START,0.5750102,0.9800
17132,1,HOLD_END,0.3745192,0.9600
17132,2,TAP,0.6980769,1.0000
17149,1,HOLD_START,0.5644113,0.9800
17149,1,HOLD_END,0.3658654,0.9600
17149,2,TAP,0.6860577,1.0000
17166,1,HOLD_START,0.5538462,0.9800
17166,1,HOLD_END,0.3572115,0.9600
17166,2,TAP,0.6745192,1.0000
17182,1,HOLD_START,0.5451923,0.9800
17182,1,HOLD_END,0.3504808,0.9600
17182,2,TAP,0.6649038,1.0000
17199,1,HOLD_START,0.5385701,0.9800
17199,1,HOLD_END,0.3447115,0.9600
17199,2,TAP,0.6581731,1.0000
17215,1,HOLD_START,0.5336634,0.9800
17215,1,HOLD_END,0.3408654,0.9600
17215,2,TAP,0.6524038,1.0000
17233,1,HOLD_START,0.5307692,0.9800
17233,2,TAP,0.6485604,1.0000
17249,1,HOLD_START,0.5288462,0.9800
17249,2,TAP,0.6466549,1.0000
17265,1,HOLD_START,0.5278846,0.9800
17265,2,TAP,0.6452022,1.0000
17282,1,HOLD_START,0.5270633,0.9800
17282,2,TAP,0.6447319,1.0000
17299,1,HOLD_START,0.5278846,0.9800
17299,2,TAP,0.6456785,1.0000
17315,1,HOLD_START,0.5288462,0.9800
17315,2,TAP,0.6466346,1.0000
17332,1,HOLD_START,0.5298077,0.9800
17332,2,TAP,0.6475962,1.0000
17349,1,HOLD_START,0.5307692,0.9800
17349,2,TAP,0.6495138,1.0000
17365,1,HOLD_START,0.5322172,0.9800
17365,2,TAP,0.6504753,1.0000
17382,1,HOLD_START,0.5331773,0.9800
17382,1,HOLD_END,0.3408654,0.9600
17382,2,TAP,0.6514368,1.0000
17399,1,HOLD_START,0.5336634,0.9800
17399,1,HOLD_END,0.3408654,0.9600
17399,2,TAP,0.6519188,1.0000
17415,1,HOLD_START,0.5336634,0.9800
17415,1,HOLD_END,0.3408654,0.9600
17415,2,TAP,0.6519188,1.0000
17433,1,HOLD_START,0.5336634,0.9800
17433,1,HOLD_END,0.3408654,0.9600
17433,2,TAP,0.6519188,1.0000
17449,1,HOLD_START,0.5336634,0.9800
17449,2,TAP,0.6519231,1.0000
17465,1,HOLD_START,0.5336634,0.9800
17465,2,TAP,0.6519231,1.0000
17482,1,HOLD_START,0.5336634,0.9800
17482,2,TAP,0.6519231,1.0000
17499,1,HOLD_START,0.5336578,0.9800
17499,2,TAP,0.6515297,1.0000
17516,1,HOLD_START,0.5336578,0.9800
17516,2,TAP,0.6514423,1.0000
17532,1,HOLD_START,0.5336522,0.9800
17532,2,TAP,0.6518018,1.0000
17549,1,HOLD_START,0.5331694,0.9800
17549,2,TAP,0.6519231,1.0000
17566,2,TAP,0.6511110,1.0000
